# ObjectID,StreamID,Long,Lat,Elevation
7.190000000000000000e+02,1.650000000000000000e+02,-7.832827234544646444e+01,3.879684840338865115e+01,2.690000000000000000e+02
7.240000000000000000e+02,1.610000000000000000e+02,-7.832265356472601070e+01,3.879662180786618819e+01,2.920000000000000000e+02
7.250000000000000000e+02,1.610000000000000000e+02,-7.832271678986643337e+01,3.879657062560954728e+01,2.910000000000000000e+02
7.260000000000000000e+02,1.650000000000000000e+02,-7.832836493803949907e+01,3.879647803301656950e+01,2.630000000000000000e+02
7.270000000000000000e+02,1.610000000000000000e+02,-7.832429086394745354e+01,3.879647803301656950e+01,2.760000000000000000e+02
7.280000000000000000e+02,1.600000000000000000e+02,-7.832429086394745354e+01,3.879647803301656950e+01,2.760000000000000000e+02
7.290000000000000000e+02,1.710000000000000000e+02,-7.832429086394745354e+01,3.879647803301656950e+01,2.760000000000000000e+02
7.300000000000000000e+02,1.610000000000000000e+02,-7.832355012320346077e+01,3.879647803301656950e+01,2.850000000000000000e+02
7.340000000000000000e+02,1.610000000000000000e+02,-7.832392049357548558e+01,3.879629284783061394e+01,2.820000000000000000e+02
7.480000000000000000e+02,1.710000000000000000e+02,-7.832558716024948353e+01,3.879499655152869764e+01,2.650000000000000000e+02
7.500000000000000000e+02,1.710000000000000000e+02,-7.832567975284246131e+01,3.879471877374959377e+01,2.630000000000000000e+02
7.540000000000000000e+02,1.710000000000000000e+02,-7.832586493802841687e+01,3.879462618115661598e+01,2.630000000000000000e+02
7.550000000000000000e+02,1.710000000000000000e+02,-7.832586493802841687e+01,3.879444099597071727e+01,2.620000000000000000e+02
7.580000000000000000e+02,1.710000000000000000e+02,-7.832614271580740706e+01,3.879425581078459118e+01,2.600000000000000000e+02
7.620000000000000000e+02,1.670000000000000000e+02,-7.832308716023840134e+01,3.879393173670911210e+01,2.860000000000000000e+02
7.730000000000000000e+02,1.670000000000000000e+02,-7.832308716023840134e+01,3.879370025522655396e+01,2.830000000000000000e+02
7.740000000000000000e+02,1.680000000000000000e+02,-7.832308716023840134e+01,3.879370025522655396e+01,2.830000000000000000e+02
7.750000000000000000e+02,1.730000000000000000e+02,-7.832308716023840134e+01,3.879370025522655396e+01,2.830000000000000000e+02
7.760000000000000000e+02,1.680000000000000000e+02,-7.832287290650100431e+01,3.879370025522655396e+01,2.850000000000000000e+02
7.790000000000000000e+02,1.730000000000000000e+02,-7.832327234542435690e+01,3.879351507004065525e+01,2.810000000000000000e+02
7.830000000000000000e+02,1.730000000000000000e+02,-7.832327234542435690e+01,3.879332988485469969e+01,2.800000000000000000e+02
7.910000000000000000e+02,1.730000000000000000e+02,-7.832373530838947318e+01,3.879258914411059322e+01,2.710000000000000000e+02
7.930000000000000000e+02,1.730000000000000000e+02,-7.832456864172650057e+01,3.879249655151761544e+01,2.610000000000000000e+02
7.940000000000000000e+02,1.730000000000000000e+02,-7.832392049357548558e+01,3.879249655151761544e+01,2.700000000000000000e+02
8.450000000000000000e+02,1.760000000000000000e+02,-7.832234641949446541e+01,3.879055210706468415e+01,2.620000000000000000e+02
8.490000000000000000e+02,1.770000000000000000e+02,-7.832225382690148763e+01,3.879036692187855806e+01,2.630000000000000000e+02
8.500000000000000000e+02,1.760000000000000000e+02,-7.832225382690148763e+01,3.879036692187855806e+01,2.630000000000000000e+02
8.510000000000000000e+02,1.820000000000000000e+02,-7.832225382690148763e+01,3.879036692187855806e+01,2.630000000000000000e+02
8.520000000000000000e+02,1.770000000000000000e+02,-7.832185113045403568e+01,3.879029588000253170e+01,2.690000000000000000e+02
8.530000000000000000e+02,1.770000000000000000e+02,-7.832188345652946282e+01,3.879027432928558028e+01,2.680000000000000000e+02
8.630000000000000000e+02,1.820000000000000000e+02,-7.832188345652946282e+01,3.878990395891355547e+01,2.650000000000000000e+02
8.690000000000000000e+02,1.820000000000000000e+02,-7.832160567875041579e+01,3.878971877372759991e+01,2.680000000000000000e+02
8.700000000000000000e+02,1.820000000000000000e+02,-7.832159253099155194e+01,3.878971877372759991e+01,2.680000000000000000e+02
8.720000000000000000e+02,1.810000000000000000e+02,-7.832605012321442928e+01,3.878953358854164435e+01,2.670000000000000000e+02
8.730000000000000000e+02,1.810000000000000000e+02,-7.832581864173192798e+01,3.878953358854164435e+01,2.750000000000000000e+02
8.760000000000000000e+02,1.840000000000000000e+02,-7.831364271575245084e+01,3.878944099594866657e+01,3.180000000000000000e+02
8.790000000000000000e+02,1.870000000000000000e+02,-7.832669827136544427e+01,3.878934840335568879e+01,2.610000000000000000e+02
8.800000000000000000e+02,1.880000000000000000e+02,-7.831382790093840640e+01,3.878934840335568879e+01,3.160000000000000000e+02
8.810000000000000000e+02,1.830000000000000000e+02,-7.831382790093840640e+01,3.878934840335568879e+01,3.160000000000000000e+02
8.820000000000000000e+02,1.840000000000000000e+02,-7.831382790093840640e+01,3.878934840335568879e+01,3.160000000000000000e+02
8.830000000000000000e+02,1.870000000000000000e+02,-7.832697604914449130e+01,3.878925581076254048e+01,2.640000000000000000e+02
8.900000000000000000e+02,1.880000000000000000e+02,-7.831401308612441881e+01,3.878897803298366398e+01,3.130000000000000000e+02
8.920000000000000000e+02,1.900000000000000000e+02,-7.831649907605265071e+01,3.878881867676864204e+01,2.960000000000000000e+02
8.930000000000000000e+02,1.870000000000000000e+02,-7.832697604914449130e+01,3.878879284779770842e+01,2.690000000000000000e+02
8.940000000000000000e+02,1.890000000000000000e+02,-7.831336493797346066e+01,3.878879284779770842e+01,3.150000000000000000e+02
8.960000000000000000e+02,2.030000000000000000e+02,-7.832103272308137321e+01,3.878878166372237501e+01,2.910000000000000000e+02
8.970000000000000000e+02,1.870000000000000000e+02,-7.832716123433044686e+01,3.878870025520456011e+01,2.710000000000000000e+02
8.980000000000000000e+02,2.130000000000000000e+02,-7.832716123433044686e+01,3.878870025520456011e+01,2.710000000000000000e+02
8.990000000000000000e+02,2.080000000000000000e+02,-7.832716123433044686e+01,3.878870025520456011e+01,2.710000000000000000e+02
9.000000000000000000e+02,2.030000000000000000e+02,-7.832105012319243542e+01,3.878860766261158233e+01,2.930000000000000000e+02
9.010000000000000000e+02,1.900000000000000000e+02,-7.831623530835645397e+01,3.878860766261158233e+01,2.970000000000000000e+02
9.020000000000000000e+02,1.900000000000000000e+02,-7.831586493798448601e+01,3.878860766261158233e+01,2.970000000000000000e+02
9.030000000000000000e+02,2.080000000000000000e+02,-7.832743901210943704e+01,3.878851507001860455e+01,2.740000000000000000e+02
9.040000000000000000e+02,2.130000000000000000e+02,-7.832716123433044686e+01,3.878851507001860455e+01,2.720000000000000000e+02
9.050000000000000000e+02,1.880000000000000000e+02,-7.831401308612441881e+01,3.878851507001860455e+01,3.080000000000000000e+02
9.060000000000000000e+02,1.890000000000000000e+02,-7.831401308612441881e+01,3.878851507001860455e+01,3.080000000000000000e+02
9.070000000000000000e+02,1.910000000000000000e+02,-7.831401308612441881e+01,3.878851507001860455e+01,3.080000000000000000e+02
9.080000000000000000e+02,1.890000000000000000e+02,-7.831382790093840640e+01,3.878851507001860455e+01,3.100000000000000000e+02
9.120000000000000000e+02,2.130000000000000000e+02,-7.832688345655145667e+01,3.878842247742562677e+01,2.750000000000000000e+02
9.130000000000000000e+02,1.900000000000000000e+02,-7.831521678983341417e+01,3.878842247742562677e+01,2.990000000000000000e+02
9.140000000000000000e+02,2.080000000000000000e+02,-7.832753160470241482e+01,3.878823729223950068e+01,2.760000000000000000e+02
9.150000000000000000e+02,1.900000000000000000e+02,-7.831493901205448083e+01,3.878823729223950068e+01,3.010000000000000000e+02
9.210000000000000000e+02,1.900000000000000000e+02,-7.831484641946144620e+01,3.878805210705360196e+01,3.020000000000000000e+02
9.220000000000000000e+02,1.900000000000000000e+02,-7.831456864168245602e+01,3.878805210705360196e+01,3.020000000000000000e+02
9.230000000000000000e+02,1.910000000000000000e+02,-7.831456864168245602e+01,3.878805210705360196e+01,3.020000000000000000e+02
9.240000000000000000e+02,1.920000000000000000e+02,-7.831456864168245602e+01,3.878805210705360196e+01,3.020000000000000000e+02
9.250000000000000000e+02,1.920000000000000000e+02,-7.831429086390346583e+01,3.878805210705360196e+01,3.030000000000000000e+02
9.280000000000000000e+02,2.030000000000000000e+02,-7.832058716022748968e+01,3.878795951446062418e+01,3.020000000000000000e+02
9.320000000000000000e+02,2.080000000000000000e+02,-7.832790197507449648e+01,3.878786692186764640e+01,2.820000000000000000e+02
9.340000000000000000e+02,1.920000000000000000e+02,-7.831373530834542862e+01,3.878777432927466862e+01,3.060000000000000000e+02
9.350000000000000000e+02,1.920000000000000000e+02,-7.831345753056643844e+01,3.878777432927466862e+01,3.070000000000000000e+02
9.360000000000000000e+02,1.930000000000000000e+02,-7.831345753056643844e+01,3.878777432927466862e+01,3.070000000000000000e+02
9.370000000000000000e+02,1.940000000000000000e+02,-7.831345753056643844e+01,3.878777432927466862e+01,3.070000000000000000e+02
9.400000000000000000e+02,1.930000000000000000e+02,-7.831317975278750509e+01,3.878768173668169084e+01,3.080000000000000000e+02
9.410000000000000000e+02,2.320000000000000000e+02,-7.831317975278750509e+01,3.878768173668169084e+01,3.080000000000000000e+02
9.420000000000000000e+02,1.950000000000000000e+02,-7.831317975278750509e+01,3.878768173668169084e+01,3.080000000000000000e+02
9.430000000000000000e+02,1.950000000000000000e+02,-7.831290197500845807e+01,3.878768173668169084e+01,3.090000000000000000e+02
9.450000000000000000e+02,1.940000000000000000e+02,-7.831345753056643844e+01,3.878754284779216732e+01,3.090000000000000000e+02
9.470000000000000000e+02,1.950000000000000000e+02,-7.831253160463649010e+01,3.878740395890258696e+01,3.120000000000000000e+02
9.480000000000000000e+02,2.000000000000000000e+02,-7.831169827129946270e+01,3.878740395890258696e+01,3.160000000000000000e+02
9.490000000000000000e+02,1.960000000000000000e+02,-7.831169827129946270e+01,3.878740395890258696e+01,3.160000000000000000e+02
9.500000000000000000e+02,1.950000000000000000e+02,-7.831169827129946270e+01,3.878740395890258696e+01,3.160000000000000000e+02
9.570000000000000000e+02,2.080000000000000000e+02,-7.832808716026045204e+01,3.878731136630966603e+01,2.860000000000000000e+02
9.580000000000000000e+02,2.130000000000000000e+02,-7.832577234543543909e+01,3.878731136630966603e+01,2.910000000000000000e+02
9.610000000000000000e+02,2.040000000000000000e+02,-7.831929086392545969e+01,3.878722614986310191e+01,3.200000000000000000e+02
9.620000000000000000e+02,2.010000000000000000e+02,-7.831123530833446011e+01,3.878721877371668825e+01,3.190000000000000000e+02
9.640000000000000000e+02,2.030000000000000000e+02,-7.832058716022748968e+01,3.878712618112371047e+01,3.100000000000000000e+02
9.650000000000000000e+02,2.020000000000000000e+02,-7.831132790092749474e+01,3.878712618112371047e+01,3.170000000000000000e+02
9.660000000000000000e+02,2.000000000000000000e+02,-7.831132790092749474e+01,3.878712618112371047e+01,3.170000000000000000e+02
9.670000000000000000e+02,2.010000000000000000e+02,-7.831132790092749474e+01,3.878712618112371047e+01,3.170000000000000000e+02
9.720000000000000000e+02,2.320000000000000000e+02,-7.831262419722935419e+01,3.878703358853056216e+01,3.160000000000000000e+02
9.760000000000000000e+02,2.030000000000000000e+02,-7.832067975282046746e+01,3.878684840334460660e+01,3.120000000000000000e+02
9.770000000000000000e+02,2.020000000000000000e+02,-7.831086493796237846e+01,3.878684840334460660e+01,3.200000000000000000e+02
9.780000000000000000e+02,2.110000000000000000e+02,-7.831086493796237846e+01,3.878684840334460660e+01,3.200000000000000000e+02
9.790000000000000000e+02,2.540000000000000000e+02,-7.831086493796237846e+01,3.878684840334460660e+01,3.200000000000000000e+02
9.830000000000000000e+02,2.130000000000000000e+02,-7.832577234543543909e+01,3.878666321815865103e+01,2.980000000000000000e+02
9.840000000000000000e+02,2.050000000000000000e+02,-7.832058716022748968e+01,3.878666321815865103e+01,3.150000000000000000e+02
9.850000000000000000e+02,2.330000000000000000e+02,-7.832058716022748968e+01,3.878666321815865103e+01,3.150000000000000000e+02
9.860000000000000000e+02,2.030000000000000000e+02,-7.832058716022748968e+01,3.878666321815865103e+01,3.150000000000000000e+02
9.890000000000000000e+02,2.050000000000000000e+02,-7.832067975282046746e+01,3.878657062556550272e+01,3.160000000000000000e+02
9.900000000000000000e+02,2.180000000000000000e+02,-7.832067975282046746e+01,3.878657062556550272e+01,3.160000000000000000e+02
9.910000000000000000e+02,2.260000000000000000e+02,-7.832067975282046746e+01,3.878657062556550272e+01,3.160000000000000000e+02
9.920000000000000000e+02,2.080000000000000000e+02,-7.832864271581843241e+01,3.878647803297252494e+01,2.980000000000000000e+02
9.930000000000000000e+02,2.130000000000000000e+02,-7.832558716024948353e+01,3.878647803297252494e+01,3.010000000000000000e+02
1.003000000000000000e+03,2.080000000000000000e+02,-7.832864271581843241e+01,3.878624655149019418e+01,3.010000000000000000e+02
1.014000000000000000e+03,2.150000000000000000e+02,-7.832540197506347113e+01,3.878592247741471510e+01,3.090000000000000000e+02
1.015000000000000000e+03,2.380000000000000000e+02,-7.832540197506347113e+01,3.878592247741471510e+01,3.090000000000000000e+02
1.016000000000000000e+03,2.130000000000000000e+02,-7.832540197506347113e+01,3.878592247741471510e+01,3.090000000000000000e+02
1.030000000000000000e+03,2.150000000000000000e+02,-7.832540197506347113e+01,3.878569099593221381e+01,3.160000000000000000e+02
1.237000000000000000e+03,2.640000000000000000e+02,-7.832947604915534612e+01,3.877786692182360184e+01,3.190000000000000000e+02
1.239000000000000000e+03,2.630000000000000000e+02,-7.833160567879446035e+01,3.877777432923062406e+01,3.040000000000000000e+02
1.241000000000000000e+03,2.630000000000000000e+02,-7.833151308620148257e+01,3.877768173663764628e+01,3.040000000000000000e+02
1.242000000000000000e+03,2.630000000000000000e+02,-7.833105012323647998e+01,3.877768173663764628e+01,3.060000000000000000e+02
1.243000000000000000e+03,2.640000000000000000e+02,-7.832993901212046239e+01,3.877768173663764628e+01,3.140000000000000000e+02
1.244000000000000000e+03,2.630000000000000000e+02,-7.833179156852065717e+01,3.877765040274647390e+01,3.030000000000000000e+02
1.245000000000000000e+03,2.630000000000000000e+02,-7.833095753064338851e+01,3.877758914404449797e+01,3.070000000000000000e+02
1.247000000000000000e+03,2.620000000000000000e+02,-7.833188345657345053e+01,3.877750009954564803e+01,3.030000000000000000e+02
1.248000000000000000e+03,2.620000000000000000e+02,-7.833188345657345053e+01,3.877749655145157703e+01,3.030000000000000000e+02
1.249000000000000000e+03,2.650000000000000000e+02,-7.833188345657345053e+01,3.877749655145157703e+01,3.030000000000000000e+02
1.250000000000000000e+03,2.750000000000000000e+02,-7.833188345657345053e+01,3.877749655145157703e+01,3.030000000000000000e+02
1.251000000000000000e+03,2.630000000000000000e+02,-7.833021678989945258e+01,3.877749655145157703e+01,3.100000000000000000e+02
1.252000000000000000e+03,2.680000000000000000e+02,-7.832956864174849443e+01,3.877749655145157703e+01,3.150000000000000000e+02
1.253000000000000000e+03,2.640000000000000000e+02,-7.833012419730647480e+01,3.877740395885859925e+01,3.100000000000000000e+02
1.254000000000000000e+03,2.630000000000000000e+02,-7.833012419730647480e+01,3.877740395885859925e+01,3.100000000000000000e+02
1.255000000000000000e+03,2.660000000000000000e+02,-7.833012419730647480e+01,3.877740395885859925e+01,3.100000000000000000e+02
1.260000000000000000e+03,2.650000000000000000e+02,-7.833160567879446035e+01,3.877731136626562147e+01,3.050000000000000000e+02
1.261000000000000000e+03,2.800000000000000000e+02,-7.833160567879446035e+01,3.877731136626562147e+01,3.050000000000000000e+02
1.262000000000000000e+03,2.810000000000000000e+02,-7.833160567879446035e+01,3.877731136626562147e+01,3.050000000000000000e+02
1.263000000000000000e+03,2.800000000000000000e+02,-7.833151308620148257e+01,3.877731136626562147e+01,3.060000000000000000e+02
1.264000000000000000e+03,2.660000000000000000e+02,-7.832966123434147221e+01,3.877731136626562147e+01,3.130000000000000000e+02
1.265000000000000000e+03,2.690000000000000000e+02,-7.832966123434147221e+01,3.877731136626562147e+01,3.130000000000000000e+02
1.266000000000000000e+03,2.680000000000000000e+02,-7.832966123434147221e+01,3.877731136626562147e+01,3.130000000000000000e+02
1.267000000000000000e+03,2.690000000000000000e+02,-7.832938345656248202e+01,3.877721877367264369e+01,3.150000000000000000e+02
1.268000000000000000e+03,2.750000000000000000e+02,-7.833197604916642831e+01,3.877712618107966591e+01,3.090000000000000000e+02
1.275000000000000000e+03,2.810000000000000000e+02,-7.833151308620148257e+01,3.877703358848668813e+01,3.080000000000000000e+02
1.278000000000000000e+03,2.750000000000000000e+02,-7.833216123435238387e+01,3.877694099589371035e+01,3.110000000000000000e+02
1.281000000000000000e+03,2.750000000000000000e+02,-7.833227490134447635e+01,3.877685980518515407e+01,3.130000000000000000e+02
1.284000000000000000e+03,2.810000000000000000e+02,-7.833160567879446035e+01,3.877675581070758426e+01,3.110000000000000000e+02
1.285000000000000000e+03,2.800000000000000000e+02,-7.833105012323647998e+01,3.877675581070758426e+01,3.110000000000000000e+02
1.286000000000000000e+03,2.690000000000000000e+02,-7.832901308619040037e+01,3.877675581070758426e+01,3.180000000000000000e+02
1.287000000000000000e+03,2.800000000000000000e+02,-7.833077234545748979e+01,3.877666321811466332e+01,3.130000000000000000e+02
1.288000000000000000e+03,2.690000000000000000e+02,-7.832882790100444481e+01,3.877666321811466332e+01,3.200000000000000000e+02
1.292000000000000000e+03,2.810000000000000000e+02,-7.833142049360844794e+01,3.877657062552168554e+01,3.130000000000000000e+02
1.302000000000000000e+03,2.800000000000000000e+02,-7.833049456767844276e+01,3.877620025514960389e+01,3.170000000000000000e+02
1.305000000000000000e+03,2.800000000000000000e+02,-7.833003160471344017e+01,3.877601506996364833e+01,3.200000000000000000e+02
